product_id,product_name,category,segment,size,color,price,cogs
319,LotusWear UE-40,Streetwear,Performance,XL,yellow,13226.85,10914.79662
320,LotusWear UE-41,Streetwear,Performance,S,red,52.30694353,31.7315085
321,LotusWear UE-42,Streetwear,Performance,M,black,11235.50217,10673.72707
322,LotusWear UE-43,Streetwear,Performance,L,orange,8816.85,7946.626905
323,LotusWear UE-44,Streetwear,Performance,XL,blue,9450.0,6288.975
324,LotusWear UE-45,Streetwear,Performance,S,white,13905.65282,7827.491971
325,LotusWear UE-46,Streetwear,Performance,M,purple,6645.975,4429.542338
326,LotusWear UE-47,Streetwear,Performance,L,green,8344.35,5868.581355
327,LotusWear UE-48,Streetwear,Performance,XL,silver,14014.35,13313.6325
328,LotusWear UE-49,Streetwear,Performance,S,pink,44.7357614,26.73431649
329,LotusWear UE-50,Streetwear,Performance,M,yellow,45.44090901,28.00828206
330,LotusWear UE-51,Streetwear,Performance,L,red,6926.85,6520.93659
331,LotusWear UE-52,Streetwear,Performance,XL,black,11147.85,10590.4575
332,LotusWear UE-53,Streetwear,Performance,S,orange,11613.77308,9075.002282
333,LotusWear UE-54,Streetwear,Performance,M,blue,9807.47069,8751.206096
334,LotusWear UE-55,Streetwear,Performance,L,white,25196.85,23937.0075
335,LotusWear UE-56,Streetwear,Performance,XL,purple,10391.85,9872.2575
336,LotusWear UE-57,Streetwear,Performance,S,green,11336.85,10770.0075
337,LotusWear UE-58,Streetwear,Performance,M,silver,18896.85,11857.77338
338,LotusWear UE-59,Streetwear,Performance,L,pink,17636.85,11541.55464
339,LotusWear UE-60,Streetwear,Performance,XL,yellow,9215.85,6827.10168
340,LotusWear UE-61,Streetwear,Performance,S,red,23.01727493,14.81582798
341,LotusWear UE-62,Streetwear,Performance,M,black,5011.65,4215.79998
342,LotusWear UE-63,Streetwear,Performance,L,orange,8412.978527,7352.101934
343,LotusWear UE-64,Streetwear,Performance,XL,blue,58.03914661,36.17331657
344,LotusWear UE-65,Streetwear,Performance,S,white,18.90184573,10.80229214
345,LotusWear UE-66,Streetwear,Performance,M,purple,41.87725492,23.16307662
346,LotusWear UE-67,Streetwear,Performance,L,green,12596.85,11967.0075
347,LotusWear UE-68,Streetwear,Performance,XL,silver,40950.0,38902.5
348,LotusWear UE-69,Streetwear,Performance,S,pink,7556.85,5611.71681
349,LotusWear UE-70,Streetwear,Performance,M,yellow,6296.85,5735.17098
350,LotusWear UE-71,Streetwear,Performance,L,red,6949.759091,6602.271136
351,LotusWear UE-72,Streetwear,Performance,XL,black,14045.85,8674.71696
352,LotusWear UE-73,Streetwear,Performance,S,orange,12596.85,11250.24674
353,LotusWear UE-74,Streetwear,Performance,M,blue,20786.85,15267.94133
354,LotusWear UE-75,Streetwear,Performance,L,white,13924.60472,13228.37448
355,LotusWear UE-76,Streetwear,Performance,XL,purple,5576.85,2954.61513
356,LotusWear UE-77,Streetwear,Performance,S,green,5234.413107,4911.449818
357,LotusWear UE-78,Streetwear,Performance,M,silver,79.53381287,45.82948302
358,LotusWear UE-79,Streetwear,Performance,L,pink,22.28214021,13.5811381
359,LotusWear UE-80,Streetwear,Performance,XL,yellow,13730.85,13044.3075
360,LotusWear UE-81,Streetwear,Performance,S,red,9338.85,6702.492645
361,LotusWear UE-82,Streetwear,Performance,M,black,5023.154348,3094.263078
362,LotusWear UE-83,Streetwear,Performance,L,orange,8816.85,4773.44259
363,LotusWear UE-84,Streetwear,Performance,XL,blue,26.40308629,14.65747748
364,LotusWear UE-85,Streetwear,Performance,S,white,14297.85,8923.288185
365,LotusWear UE-86,Streetwear,Performance,M,purple,7556.85,4276.421415
366,LotusWear UE-87,Streetwear,Performance,L,green,9131.85,6334.764345
367,LotusWear UE-88,Streetwear,Performance,XL,silver,9257.85,8448.71391
368,LotusWear UE-89,Streetwear,Performance,S,pink,9257.85,7730.30475
369,LotusWear UE-90,Streetwear,Performance,M,yellow,10489.21364,9695.180164
370,LotusWear UE-91,Streetwear,Performance,L,red,6485.85,3774.7647
371,LotusWear UE-92,Streetwear,Performance,XL,black,9446.85,8974.5075
372,LotusWear UE-93,Streetwear,Performance,S,orange,11966.85,6104.290185
373,LotusWear UE-94,Streetwear,Performance,M,blue,4532.85,3197.47239
374,LotusWear UE-95,Streetwear,Performance,L,white,34.46211298,20.66474511
375,LotusWear UE-96,Streetwear,Performance,XL,purple,9362.19375,7022.581532
376,LotusWear UE-97,Streetwear,Performance,S,green,27.07497145,16.50718461
377,LotusWear UE-98,Streetwear,Performance,M,silver,17.80954639,10.39052372
378,LotusWear UE-99,Streetwear,Performance,L,pink,9446.85,5805.089325
379,LotusWear UE-00,Streetwear,Performance,XL,yellow,6296.85,5142.00771
380,LotusWear UE-01,Streetwear,Performance,S,red,34.0362179,21.34381342
381,LotusWear UE-02,Streetwear,Performance,M,black,21.65158181,12.13917207
382,LotusWear UE-03,Streetwear,Performance,L,orange,11147.85,10315.10561
383,LotusWear UE-04,Streetwear,Performance,XL,blue,7286.85,6664.55301
384,LotusWear UE-05,Streetwear,Performance,S,white,12596.85,10771.56644
385,LotusWear UE-06,Streetwear,Performance,M,purple,8816.85,7770.289905
386,LotusWear UE-07,Streetwear,Performance,L,green,5761.35,3392.28288
396,SaigonFlex UM-01,Streetwear,Balanced,S,green,11028.42869,10091.01226
397,SaigonFlex UM-02,Streetwear,Balanced,M,silver,17955.91601,17058.12021
398,SaigonFlex UM-03,Streetwear,Balanced,L,pink,18902.07968,15269.09996
399,SaigonFlex UM-04,Streetwear,Balanced,XL,yellow,40.02230694,22.31298756
400,SaigonFlex UM-05,Streetwear,Balanced,S,red,9886.80288,7227.252905
401,SaigonFlex UM-06,Streetwear,Balanced,M,black,11384.1,10814.895
402,SaigonFlex UM-07,Streetwear,Balanced,L,orange,12352.39817,11202.3899
403,SaigonFlex UM-08,Streetwear,Balanced,XL,blue,13752.81,7730.454501
404,SaigonFlex UM-09,Streetwear,Balanced,S,white,22378.44821,17936.32624
405,SaigonFlex UM-10,Streetwear,Balanced,M,purple,22994.37,14155.33417
406,SaigonFlex UM-11,Streetwear,Balanced,L,green,23003.53364,15607.89757
407,SaigonFlex UM-12,Streetwear,Balanced,XL,silver,19779.22981,18790.26832
408,SaigonFlex UM-13,Streetwear,Balanced,S,pink,16386.06767,15566.76429
409,SaigonFlex UM-14,Streetwear,Balanced,M,yellow,11606.2819,10763.66583
410,SaigonFlex UM-15,Streetwear,Balanced,L,red,17643.04672,16760.89439
411,SaigonFlex UM-16,Streetwear,Balanced,XL,black,22.92505246,14.27815539
412,SaigonFlex UM-17,Streetwear,Balanced,S,orange,19533.02217,17015.21562
413,SaigonFlex UM-18,Streetwear,Balanced,M,blue,14675.85,10280.43293
414,SaigonFlex UM-19,Streetwear,Balanced,L,white,6484.525568,4763.532482
415,SaigonFlex UM-20,Streetwear,Balanced,XL,purple,9929.025556,9299.525335
416,SaigonFlex UM-21,Streetwear,Balanced,S,green,10765.5975,9498.486674
417,SaigonFlex UM-22,Streetwear,Balanced,M,silver,11199.10787,8260.461967
418,SaigonFlex UM-23,Streetwear,Balanced,L,pink,10896.09205,9394.610568
419,SaigonFlex UM-24,Streetwear,Balanced,XL,yellow,18774.5854,12475.712
420,SaigonFlex UM-25,Streetwear,Balanced,S,red,14672.77456,13939.13583
421,SaigonFlex UM-26,Streetwear,Balanced,M,black,21110.51634,17857.38577
422,SaigonFlex UM-27,Streetwear,Balanced,L,orange,10127.63236,5669.448593
423,SaigonFlex UM-28,Streetwear,Balanced,XL,blue,12518.47569,11892.5519
424,SaigonFlex UM-29,Streetwear,Balanced,S,white,20475.45155,12027.28024
425,SaigonFlex UM-30,Streetwear,Balanced,M,purple,12149.68175,11542.19766
426,SaigonFlex UM-31,Streetwear,Balanced,L,green,11422.28051,9893.979379
427,SaigonFlex UM-32,Streetwear,Balanced,XL,silver,12186.98301,8692.974981
428,SaigonFlex UM-33,Streetwear,Balanced,S,pink,14291.702,13021.1697
429,SaigonFlex UM-34,Streetwear,Balanced,M,yellow,22679.37,16660.2652
430,SaigonFlex UM-35,Streetwear,Balanced,L,red,11001.0495,10450.99703
431,SaigonFlex UM-36,Streetwear,Balanced,XL,black,12437.64835,9655.346415
432,SaigonFlex UM-37,Streetwear,Balanced,S,orange,11109.20318,10553.74302
433,SaigonFlex UM-38,Streetwear,Balanced,M,blue,11459.31332,6543.267905
434,SaigonFlex UM-39,Streetwear,Balanced,L,white,61.55762709,36.90682187
435,SaigonFlex UM-40,Streetwear,Balanced,XL,purple,20162.55805,19154.43015
436,SaigonFlex UM-41,Streetwear,Balanced,S,green,22367.91951,16637.25853
437,SaigonFlex UM-42,Streetwear,Balanced,M,silver,9651.796875,9169.207031
438,SaigonFlex UM-43,Streetwear,Balanced,L,pink,11718.53119,6680.734632
439,SaigonFlex UM-44,Streetwear,Balanced,XL,yellow,12969.81,12321.3195
440,SaigonFlex UM-45,Streetwear,Balanced,S,red,19538.72371,12420.76666
441,SaigonFlex UM-46,Streetwear,Balanced,M,black,24.20837586,14.98111712
442,SaigonFlex UM-47,Streetwear,Balanced,L,orange,9240.095455,8778.090682
443,SaigonFlex UM-48,Streetwear,Balanced,XL,blue,10801.31477,6176.191787
444,SaigonFlex UM-49,Streetwear,Balanced,S,white,13238.5575,12576.62963
445,SaigonFlex UM-50,Streetwear,Balanced,M,purple,10819.7898,7440.769444
446,SaigonFlex UM-51,Streetwear,Balanced,L,green,29.11272586,17.27790014
447,SaigonFlex UM-52,Streetwear,Balanced,XL,silver,18516.81587,14254.24485
448,SaigonFlex UM-53,Streetwear,Balanced,S,pink,45.85145293,26.34808823
449,SaigonFlex UM-54,Streetwear,Balanced,M,yellow,12600.87163,11279.0402
450,SaigonFlex UM-55,Streetwear,Balanced,L,red,20605.78406,17102.80077
451,SaigonFlex UM-56,Streetwear,Balanced,XL,black,11090.66634,8601.920813
452,SaigonFlex UM-57,Streetwear,Balanced,S,orange,13107.43452,7168.455937
453,SaigonFlex UM-58,Streetwear,Balanced,M,blue,20.239867,12.78977905
454,SaigonFlex UM-59,Streetwear,Balanced,L,white,36.26974686,22.84782193
455,SaigonFlex UM-60,Streetwear,Balanced,XL,purple,11674.47065,8494.344847
456,SaigonFlex UM-61,Streetwear,Balanced,S,green,14175.2847,10311.10209
457,SaigonFlex UM-62,Streetwear,Balanced,M,silver,11969.92022,6455.377974
458,SaigonFlex UM-63,Streetwear,Balanced,L,pink,21423.24692,16733.69817
459,SaigonFlex UM-64,Streetwear,Balanced,XL,yellow,12111.79118,8626.017676
460,SaigonFlex UM-65,Streetwear,Balanced,S,red,10932.55136,9115.561323
461,SaigonFlex UM-66,Streetwear,Balanced,M,black,13863.65049,13170.46796
462,SaigonFlex UM-67,Streetwear,Balanced,L,orange,24321.97976,20085.09088
463,SaigonFlex UM-68,Streetwear,Balanced,XL,blue,55.86047711,34.60387004
464,SaigonFlex UM-69,Streetwear,Balanced,S,white,7809.460209,4229.603649
465,SaigonFlex UM-70,Streetwear,Balanced,M,purple,14179.44418,13470.47197
466,SaigonFlex UM-71,Streetwear,Balanced,L,green,11204.62132,8977.142602
467,SaigonFlex UM-72,Streetwear,Balanced,XL,silver,11081.16763,6350.617168
468,SaigonFlex UM-73,Streetwear,Balanced,S,pink,17.4093376,10.04892234
469,SaigonFlex UM-74,Streetwear,Balanced,M,yellow,35.65372193,21.71393907
470,SaigonFlex UM-75,Streetwear,Balanced,L,red,12524.87369,7330.808573
471,SaigonFlex UM-76,Streetwear,Balanced,XL,black,11232.97641,10671.32759
472,SaigonFlex UM-77,Streetwear,Balanced,S,orange,11541.57974,10964.50076
473,SaigonFlex UM-78,Streetwear,Balanced,M,blue,18458.3,13679.44613
474,SaigonFlex UM-79,Streetwear,Balanced,L,white,36.74319791,21.53509239
475,SaigonFlex UM-80,Streetwear,Balanced,XL,purple,12606.22852,10040.86102
476,SaigonFlex UM-81,Streetwear,Balanced,S,green,23472.73047,14022.60918
477,SaigonFlex UM-82,Streetwear,Balanced,M,silver,16438.62818,10491.13251
478,SaigonFlex UM-83,Streetwear,Balanced,L,pink,17103.87,10599.26824
479,SaigonFlex UM-84,Streetwear,Balanced,XL,yellow,11566.74919,8072.434262
480,SaigonFlex UM-85,Streetwear,Balanced,S,red,45.27382943,25.3152333
481,SaigonFlex UM-86,Streetwear,Balanced,M,black,9576.343636,9097.526455
482,SaigonFlex UM-87,Streetwear,Balanced,L,orange,7907.13,6264.028386
483,SaigonFlex UM-88,Streetwear,Balanced,XL,blue,19535.01179,18558.2612
484,SaigonFlex UM-89,Streetwear,Balanced,S,white,15627.15,11739.11508
485,SaigonFlex UM-90,Streetwear,Balanced,M,purple,10231.44231,9719.870192
486,SaigonFlex UM-91,Streetwear,Balanced,L,green,11767.71783,6218.062104
487,SaigonFlex UM-92,Streetwear,Balanced,XL,silver,13019.79912,11027.76986
488,SaigonFlex UM-93,Streetwear,Balanced,S,pink,12855.29485,8786.594027
489,SaigonFlex UM-94,Streetwear,Balanced,M,yellow,10349.29043,7115.137171
490,SaigonFlex UM-95,Streetwear,Balanced,L,red,9468.391211,5174.475797
491,SaigonFlex UM-96,Streetwear,Balanced,XL,black,11060.08054,10507.07652
492,SaigonFlex UM-97,Streetwear,Balanced,S,orange,11054.69363,9357.798156
493,SaigonFlex UM-98,Streetwear,Balanced,M,blue,11636.1,11054.295
494,SaigonFlex UM-99,Streetwear,Balanced,L,white,19351.38639,13062.18582
495,SaigonFlex UM-00,Streetwear,Balanced,XL,purple,8656.966557,6242.538585
496,SaigonFlex UM-01,Streetwear,Balanced,S,green,11338.43398,10771.51228
497,SaigonFlex UM-02,Streetwear,Balanced,M,silver,17957.93108,17060.03453
498,SaigonFlex UM-03,Streetwear,Balanced,L,pink,17636.85,15859.05552
499,SaigonFlex UM-04,Streetwear,Balanced,XL,yellow,11293.2136,6445.037001
500,SaigonFlex UM-05,Streetwear,Balanced,S,red,10989.30695,8723.31186
501,SaigonFlex UM-06,Streetwear,Balanced,M,black,13211.57028,7279.575225
502,SaigonFlex UM-07,Streetwear,Balanced,L,orange,13275.29737,10121.08671
503,SaigonFlex UM-08,Streetwear,Balanced,XL,blue,21108.80455,18867.0495
504,SaigonFlex UM-09,Streetwear,Balanced,S,white,22059.31154,14451.05499
505,SaigonFlex UM-10,Streetwear,Balanced,M,purple,23693.5769,17609.06635
506,SaigonFlex UM-11,Streetwear,Balanced,L,green,15456.90975,14463.03046
507,SaigonFlex UM-12,Streetwear,Balanced,XL,silver,24574.29188,23345.57728
508,SaigonFlex UM-13,Streetwear,Balanced,S,pink,11576.45455,7095.208991
509,SaigonFlex UM-14,Streetwear,Balanced,M,yellow,20.19065181,12.9569744
510,SaigonFlex UM-15,Streetwear,Balanced,L,red,11057.58905,10398.55674
511,SaigonFlex UM-16,Streetwear,Balanced,XL,black,20805.12,13741.78176
74,DragonWear UM-01,Streetwear,Balanced,L,white,13273.37705,8752.464826
75,DragonWear UM-02,Streetwear,Balanced,XL,purple,19.52737554,11.00722742
76,DragonWear UM-03,Streetwear,Balanced,S,green,10388.7,9422.5509
77,DragonWear UM-04,Streetwear,Balanced,M,silver,40.80385761,26.31945665
78,DragonWear UM-05,Streetwear,Balanced,L,pink,37.29256098,22.17417829
79,DragonWear UM-06,Streetwear,Balanced,XL,yellow,36.60545014,20.81068499
80,DragonWear UM-07,Streetwear,Balanced,S,red,38.03775746,22.98203628
81,DragonWear UM-08,Streetwear,Balanced,M,black,25.2288987,16.07824049
82,DragonWear UM-09,Streetwear,Balanced,L,orange,36.339361,22.647507
83,DragonWear UM-10,Streetwear,Balanced,XL,blue,37.23424824,23.48200633
84,DragonWear UM-11,Streetwear,Balanced,S,white,24.88485618,15.32604383
85,DragonWear UM-12,Streetwear,Balanced,M,purple,69.84718641,43.25130955
86,DragonWear UM-13,Streetwear,Balanced,L,green,14175.0,13466.25
87,DragonWear UM-14,Streetwear,Balanced,XL,silver,40.02615712,25.41339027
88,DragonWear UM-15,Streetwear,Balanced,S,pink,10710.0,5994.387
89,DragonWear UM-16,Streetwear,Balanced,M,yellow,10073.7,6682.89258
90,DragonWear UM-17,Streetwear,Balanced,L,red,20.56269684,11.82286802
91,DragonWear UM-18,Streetwear,Balanced,XL,black,43.06116055,25.79115899
92,DragonWear UM-19,Streetwear,Balanced,S,orange,11626.60104,9137.345754
93,DragonWear UM-20,Streetwear,Balanced,M,blue,12532.03182,7611.956126
94,DragonWear UM-21,Streetwear,Balanced,L,white,10703.7,9943.7373
95,DragonWear UM-22,Streetwear,Balanced,XL,purple,22.4238995,12.82918255
96,DragonWear UM-23,Streetwear,Balanced,S,green,45.36921728,29.43404195
97,DragonWear UM-24,Streetwear,Balanced,M,silver,7609.360194,3939.365773
98,DragonWear UM-25,Streetwear,Balanced,L,pink,52.6379968,33.92023749
99,DragonWear UM-26,Streetwear,Balanced,XL,yellow,9443.7,8971.515
100,DragonWear UM-27,Streetwear,Balanced,S,red,12474.0,7666.5204
101,DragonWear UM-28,Streetwear,Balanced,M,black,23.84863714,13.210778
102,DragonWear UM-29,Streetwear,Balanced,L,orange,48.68400086,30.2112227
103,DragonWear UM-30,Streetwear,Balanced,XL,blue,10425.17709,7115.183365
104,DragonWear UM-31,Streetwear,Balanced,S,white,39.06052518,25.09735737
105,DragonWear UM-32,Streetwear,Balanced,M,purple,46.00840347,26.13542024
106,DragonWear UM-33,Streetwear,Balanced,L,green,11626.29032,11044.9758
107,DragonWear UM-34,Streetwear,Balanced,XL,silver,6788.185932,4684.527112
108,DragonWear UM-35,Streetwear,Balanced,S,pink,11844.0,9063.0288
109,DragonWear UM-36,Streetwear,Balanced,M,yellow,14767.07701,14028.72316
110,DragonWear UM-37,Streetwear,Balanced,L,red,70.71920615,42.91202697
111,DragonWear UM-38,Streetwear,Balanced,XL,black,9513.0,9037.35
112,DragonWear UM-39,Streetwear,Balanced,S,orange,30.01942745,19.25892855
113,DragonWear UM-40,Streetwear,Balanced,M,blue,24.49589455,13.55589572
114,DragonWear UM-41,Streetwear,Balanced,L,white,10640.7,5747.04207
115,DragonWear UM-42,Streetwear,Balanced,XL,purple,10818.74521,9215.407168
116,DragonWear UM-43,Streetwear,Balanced,S,green,23.20097325,14.37861818
117,DragonWear UM-44,Streetwear,Balanced,M,silver,23.895159,13.85285763
118,DragonWear UM-45,Streetwear,Balanced,L,pink,18868.5,10428.61995
119,DragonWear UM-46,Streetwear,Balanced,XL,yellow,32.10973696,20.6285672
120,DragonWear UM-47,Streetwear,Balanced,S,red,37.95726,24.56236403
121,DragonWear UM-48,Streetwear,Balanced,M,black,36.99106214,23.83802622
122,DragonWear UM-49,Streetwear,Balanced,L,orange,46.1027822,27.54278969
123,DragonWear UM-50,Streetwear,Balanced,XL,blue,33.288126,21.17804774
124,DragonWear UM-51,Streetwear,Balanced,S,white,59.22913884,37.57821972
125,DragonWear UM-52,Streetwear,Balanced,M,purple,6671.7,6338.115
126,DragonWear UM-53,Streetwear,Balanced,L,green,29.78894247,17.33448492
127,DragonWear UM-54,Streetwear,Balanced,XL,silver,98.30428985,62.21595412
128,DragonWear UM-55,Streetwear,Balanced,S,pink,42.53243405,23.55024121
129,DragonWear UM-56,Streetwear,Balanced,M,yellow,23.50320929,14.32819069
199,IndigoViet UM-01,Streetwear,Balanced,XL,yellow,15105.67435,11904.78195
200,IndigoViet UM-02,Streetwear,Balanced,S,red,14491.70824,8826.899486
201,IndigoViet UM-03,Streetwear,Balanced,M,black,18386.83452,15661.90564
202,IndigoViet UM-04,Streetwear,Balanced,L,orange,16231.71508,15420.12933
203,IndigoViet UM-05,Streetwear,Balanced,XL,blue,12468.70333,11003.63069
204,IndigoViet UM-06,Streetwear,Balanced,S,white,10730.28507,6927.472043
205,IndigoViet UM-07,Streetwear,Balanced,M,purple,12837.05182,7742.025952
206,IndigoViet UM-08,Streetwear,Balanced,L,green,10546.53264,5820.631364
207,IndigoViet UM-09,Streetwear,Balanced,XL,silver,11575.16155,8926.764587
208,IndigoViet UM-10,Streetwear,Balanced,S,pink,17521.53667,9855.864375
209,IndigoViet UM-11,Streetwear,Balanced,M,yellow,19214.37,13083.06453
210,IndigoViet UM-12,Streetwear,Balanced,L,red,15511.57082,10377.24088
223,LotusWear UM-01,Streetwear,Balanced,XL,blue,10136.85,5587.43172
224,LotusWear UM-02,Streetwear,Balanced,S,white,7682.090964,5061.729736
225,LotusWear UM-03,Streetwear,Balanced,M,purple,9131.85,5558.557095
226,LotusWear UM-04,Streetwear,Balanced,L,green,8879.85,8435.8575
227,LotusWear UM-05,Streetwear,Balanced,XL,silver,9546.096575,5405.954491
228,LotusWear UM-06,Streetwear,Balanced,S,pink,7714.35,4099.40559
817,HanoiStreet UM-01,Streetwear,Balanced,M,silver,4913.37,3947.892795
818,HanoiStreet UM-02,Streetwear,Balanced,L,pink,21.57732513,12.36382637
819,HanoiStreet UM-03,Streetwear,Balanced,XL,yellow,14579.50154,12477.13742
820,HanoiStreet UM-04,Streetwear,Balanced,S,red,12599.37,11653.15731
821,HanoiStreet UM-05,Streetwear,Balanced,M,black,40.1647187,22.57484879
822,HanoiStreet UM-06,Streetwear,Balanced,L,orange,4674.729036,4440.992584
823,HanoiStreet UM-07,Streetwear,Balanced,XL,blue,7496.37,7121.5515
824,HanoiStreet UM-08,Streetwear,Balanced,S,white,5543.37,4445.228403
825,HanoiStreet UM-09,Streetwear,Balanced,M,purple,30.28385965,16.8891668
826,HanoiStreet UM-10,Streetwear,Balanced,L,green,12730.40543,12093.88516
827,HanoiStreet UM-11,Streetwear,Balanced,XL,silver,7496.37,6075.807885
828,HanoiStreet UM-12,Streetwear,Balanced,S,pink,10146.73689,8943.333899
829,HanoiStreet UM-13,Streetwear,Balanced,M,yellow,3815.561489,2691.115518
830,HanoiStreet UM-14,Streetwear,Balanced,L,red,44.0621086,27.30215489
831,HanoiStreet UM-15,Streetwear,Balanced,XL,black,40.01662728,23.36920998
832,HanoiStreet UM-16,Streetwear,Balanced,S,orange,32.16466324,20.02175269
833,HanoiStreet UM-17,Streetwear,Balanced,M,blue,23.60084491,13.13471119
834,HanoiStreet UM-18,Streetwear,Balanced,L,white,13229.37,10026.53952
835,HanoiStreet UM-19,Streetwear,Balanced,XL,purple,6299.37,5984.4015
836,HanoiStreet UM-20,Streetwear,Balanced,S,green,10079.37,9571.369752
837,HanoiStreet UM-21,Streetwear,Balanced,M,silver,10059.6825,9556.698375
838,HanoiStreet UM-22,Streetwear,Balanced,L,pink,10919.37,10373.4015
839,HanoiStreet UM-23,Streetwear,Balanced,XL,yellow,9597.8685,7830.900909
840,HanoiStreet UM-24,Streetwear,Balanced,S,red,11024.37,9145.817352
841,HanoiStreet UM-25,Streetwear,Balanced,M,black,18.06653099,10.50621231
842,HanoiStreet UM-26,Streetwear,Balanced,L,orange,9071.37,6994.933407
843,HanoiStreet UM-27,Streetwear,Balanced,XL,blue,6299.37,5984.4015
844,HanoiStreet UM-28,Streetwear,Balanced,S,white,27.69893651,16.72874858
845,HanoiStreet UM-29,Streetwear,Balanced,M,purple,46.64470974,29.34289561
846,HanoiStreet UM-30,Streetwear,Balanced,L,green,6985.37,6636.1015
847,HanoiStreet UM-31,Streetwear,Balanced,XL,silver,6929.37,5692.477455
848,HanoiStreet UM-32,Streetwear,Balanced,S,pink,36.07634898,20.99193459
849,HanoiStreet UM-33,Streetwear,Balanced,M,yellow,4137.985385,3139.075713
850,HanoiStreet UM-34,Streetwear,Balanced,L,red,20.11980168,12.32517196
851,HanoiStreet UM-35,Streetwear,Balanced,XL,black,35.49075962,22.66432012
852,HanoiStreet UM-36,Streetwear,Balanced,S,orange,9109.17,8653.7115
853,HanoiStreet UM-37,Streetwear,Balanced,M,blue,5165.37,4329.613134
854,HanoiStreet UM-38,Streetwear,Balanced,L,white,8770.989617,8332.440136
1027,MekongStyle UM-01,Streetwear,Balanced,XL,silver,14736.28406,13999.46986
1028,MekongStyle UM-02,Streetwear,Balanced,S,pink,13423.97733,12210.44978
1124,MekongFit UM-01,Streetwear,Balanced,S,white,8199.463653,7789.490471
1125,MekongFit UM-02,Streetwear,Balanced,M,purple,11760.3675,9002.561321
1126,MekongFit UM-03,Streetwear,Balanced,L,green,8742.781765,6289.557202
1127,MekongFit UM-04,Streetwear,Balanced,XL,silver,9359.509535,8891.534058
1128,MekongFit UM-05,Streetwear,Balanced,S,pink,11024.37,6125.139972
1129,MekongFit UM-06,Streetwear,Balanced,M,yellow,5529.824603,3583.326343
1130,MekongFit UM-07,Streetwear,Balanced,L,red,11780.37,10067.5042
1131,MekongFit UM-08,Streetwear,Balanced,XL,black,5230.899637,3135.924332
1132,MekongFit UM-09,Streetwear,Balanced,S,orange,7701.12,4741.579584
1133,MekongFit UM-10,Streetwear,Balanced,M,blue,7748.37,4407.272856
1134,MekongFit UM-11,Streetwear,Balanced,L,white,11011.57029,8816.96433
1135,MekongFit UM-12,Streetwear,Balanced,XL,purple,11528.37,10951.9515
1136,MekongFit UM-13,Streetwear,Balanced,S,green,9134.37,8677.6515
1137,MekongFit UM-14,Streetwear,Balanced,M,silver,9511.973358,5349.533816
1138,MekongFit UM-15,Streetwear,Balanced,L,pink,2691.99,1457.981784
1139,MekongFit UM-16,Streetwear,Balanced,XL,yellow,8189.176154,6091.928141
1140,MekongFit UM-17,Streetwear,Balanced,S,red,9570.261892,5120.090112
1141,MekongFit UM-18,Streetwear,Balanced,M,black,10507.84826,9982.455848
1142,MekongFit UM-19,Streetwear,Balanced,L,orange,8326.334088,7398.780471
1143,MekongFit UM-20,Streetwear,Balanced,XL,blue,6625.844227,6294.552015
1749,SaigonCore UM-01,Streetwear,Balanced,M,yellow,7101.188182,6343.491403
1750,SaigonCore UM-02,Streetwear,Balanced,L,red,4962.51,2940.287175
1751,SaigonCore UM-03,Streetwear,Balanced,XL,black,8189.37,6178.060728
1752,SaigonCore UM-04,Streetwear,Balanced,S,orange,9766.063636,9277.760455
1753,SaigonCore UM-05,Streetwear,Balanced,M,blue,11333.7,6682.34952
1754,SaigonCore UM-06,Streetwear,Balanced,L,white,38.63377724,23.6278896
1863,BambooCraft UM-01,Streetwear,Balanced,XL,blue,10115.09917,6342.167178
1864,BambooCraft UM-02,Streetwear,Balanced,S,white,11978.28509,7438.515044
1865,BambooCraft UM-03,Streetwear,Balanced,M,purple,23.25353179,13.33115554
1866,BambooCraft UM-04,Streetwear,Balanced,L,green,13638.14586,9430.777864
1867,BambooCraft UM-05,Streetwear,Balanced,XL,silver,11388.24931,5870.642519
1868,BambooCraft UM-06,Streetwear,Balanced,S,pink,14247.51249,13535.13687
1869,BambooCraft UM-07,Streetwear,Balanced,M,yellow,11339.37,7381.92987
1870,BambooCraft UM-08,Streetwear,Balanced,L,red,10134.1077,9627.40232
1871,BambooCraft UM-09,Streetwear,Balanced,XL,black,12087.15261,7307.892467
1872,BambooCraft UM-10,Streetwear,Balanced,S,orange,15214.60256,10097.93172
1873,BambooCraft UM-11,Streetwear,Balanced,M,blue,9675.597273,9191.817409
1874,BambooCraft UM-12,Streetwear,Balanced,L,white,10118.745,9612.80775
1875,BambooCraft UM-13,Streetwear,Balanced,XL,purple,13973.85094,11114.80103
1876,BambooCraft UM-14,Streetwear,Balanced,S,green,17668.00636,16784.60605
1877,BambooCraft UM-15,Streetwear,Balanced,M,silver,35.21563085,19.45452586
1878,BambooCraft UM-16,Streetwear,Balanced,L,pink,9708.284634,7207.430512
1879,BambooCraft UM-17,Streetwear,Balanced,XL,yellow,12504.49162,11879.26704
1880,BambooCraft UM-18,Streetwear,Balanced,S,red,11356.87,6008.919917
1881,BambooCraft UM-19,Streetwear,Balanced,M,black,11652.15169,7134.61248
1994,UrbanVN UM-01,Streetwear,Balanced,L,white,7359.568083,5306.248588
